Route,Location,Latitude,Longitude,URL,votes_most_log
Tear in the Sail (V3 3.0 6),The Sail Boulder,40.52795,-105.15706,https://www.mountainproject.com/route/116177648/tear-in-the-sail,0.7781512503836436
Separation Anxiety (V4 3.0 5),"Big, Gigantic Boulder",39.35744,-104.76966,https://www.mountainproject.com/route/116188096/separation-anxiety,0.6989700043360189
Proper English (V2- 3.0 5),Schoolyard Area,39.65024,-105.1871,https://www.mountainproject.com/route/105852843/proper-english,0.6989700043360189
Green Energy Traverse (V4 2.8 12),Mezzanine,39.6543,-105.18802,https://www.mountainproject.com/route/106330509/green-energy-traverse,1.0791812460476249
Crock Arete (V4- 2.7 11),Call it Crock Rock,40.32097,-105.21388,https://www.mountainproject.com/route/106359096/crock-arete,1.041392685158225
V-block (V0 2.2 22),Ridge Gap Wall,40.02376,-105.29868,https://www.mountainproject.com/route/105924061/v-block,1.3424226808222062
"Schrodinger's Cat (V2+ 2.5 15) 
 Superradiance (V4 2.8 9)",Quantum Boulder,37.31154,-107.88843,https://www.mountainproject.com/route/118147036/schrodingers-cat,1.1760912590556813
Boom Boom (V3 3.0 7),Zevon Boulder,38.89565,-108.50787,https://www.mountainproject.com/route/107896771/boom-boom,0.8450980400142568
V0 crack (V0 2.8 10),Trail Boulder,39.60812,-105.91813,https://www.mountainproject.com/route/106902551/v0-crack,1.0
Broken Corner (V2 3.0 6),Broken Boulder,38.9416,-108.4845,https://www.mountainproject.com/route/107810215/broken-corner,0.7781512503836436
Practice Hand Crack (V1 3.0 6),Buildering,38.5444,-106.9267,https://www.mountainproject.com/route/107621729/practice-hand-crack,0.7781512503836436
Right Side Highball (V1 PG13 3.0 6),Erasable Boulder Complex,39.99985,-105.2954,https://www.mountainproject.com/route/110493371/right-side-highball,0.7781512503836436
Double Rail Experiment (V3 3.0 6),Dord Rock,38.91961,-108.49388,https://www.mountainproject.com/route/112065309/double-rail-experiment,0.7781512503836436
Scaling the Scalene (V1 3.0 6),Triangle Boulder,38.92462,-108.49282,https://www.mountainproject.com/route/114156785/scaling-the-scalene,0.7781512503836436
"Party Trick (V3-4 2.8 10) 
 V2 (V2 PG13 3.0 5)",Natural Apparatus Boulder,39.9456,-105.34745,https://www.mountainproject.com/route/107730603/party-trick,1.0
Sunny Side Up (V3- 3.0 6),The Breakfast Boulder,37.61649,-106.6727,https://www.mountainproject.com/route/118751164/sunny-side-up,0.7781512503836436
Vaguely Dog-like Creature (V4-5 3.0 6),Turtle Rocks Camping Area,38.88119,-106.14749,https://www.mountainproject.com/route/113755271/vaguely-dog-like-creature,0.7781512503836436
Bobcat Arete (V3 3.0 6),Pop Rock,39.99065,-105.42067,https://www.mountainproject.com/route/106479058/bobcat-arete,0.7781512503836436
Man Overboard (V3 3.0 6),Main Boulder aka The Wedge,38.91195,-104.85685,https://www.mountainproject.com/route/114102518/man-overboard,0.7781512503836436
"The Scoop (V1 2.6 14) 
 The Island (V0 3.0 5)",Swan Mountain Road,39.59942,-106.03609,https://www.mountainproject.com/route/106783091/the-scoop,1.146128035678238
Light Sentence (V3 2.8 12),The Buena Boulder,38.7565,-106.07547,https://www.mountainproject.com/route/105759093/light-sentence,1.0791812460476249
Arrow of Time (V1 3.0 7),Barn Block,38.8928,-108.5114,https://www.mountainproject.com/route/109545354/arrow-of-time,0.8450980400142568
Moby's Traverse (V3-4 2.8 12),Syringe Boulder,40.56587,-105.18801,https://www.mountainproject.com/route/108116045/mobys-traverse,1.0791812460476249
Mobile Feast (V4 3.0 7),Jet Boulder,38.89552,-108.51043,https://www.mountainproject.com/route/110084344/mobile-feast,0.8450980400142568
Oasis (V2-3 3.0 7),Oasis Boulder,39.60936,-105.91708,https://www.mountainproject.com/route/110563358/oasis,0.8450980400142568
"The Cockpit Crack (V1 2.2 24) 
 The Cockpit Roof Right (V2-3 2.5 15)",The Cockpit,39.6531,-105.18684,https://www.mountainproject.com/route/105761454/the-cockpit-crack,1.380211241711606
"Lightning Crack (V1- 2.5 17) 
 Refrigerators Need Love Too (V2-3 3.0 6)",Highball Boulder,39.07771,-104.91848,https://www.mountainproject.com/route/109636332/lightning-crack,1.2304489213782739
"Unaweep Collective (V2 3.0 8) 
 Nineness (V2 3.0 6)",Bucket Cave Boulder aka Pumphouse,38.90251,-108.49947,https://www.mountainproject.com/route/112246461/unaweep-collective,0.9030899869919435
Superior Nuchal Line (V4 3.0 8),Skull Crusher Boulder,39.07689,-104.91876,https://www.mountainproject.com/route/117717471/superior-nuchal-line,0.9030899869919435
Regular Route [Mighty Wall] (V3 2.7 15),Mighty Wall,40.31907,-105.21384,https://www.mountainproject.com/route/105756172/regular-route-mighty-wall,1.1760912590556813
Cannibal Lola (V3 2.7 15),Dippin' Dots Block,38.92899,-108.49116,https://www.mountainproject.com/route/110109096/cannibal-lola,1.1760912590556813
"Baby Steps (V3 2.7 15) 
 Slant (V1 2.2 24)",Main Boulder,39.0777,-104.91819,https://www.mountainproject.com/route/109635550/baby-steps,1.1760912590556813
Boulders Traverse (V2- 2.6 17),Fraggle Rocks,40.00308,-105.29728,https://www.mountainproject.com/route/108271037/boulders-traverse,1.2304489213782739
Forgotten Friend (V4 3.3 4),Rib Cage Boulder,38.97311,-108.46704,https://www.mountainproject.com/route/106506005/forgotten-friend,0.6020599913279624
Flash Flood (V3-4 3.3 4),Bankfull Boulder,38.956,-108.4758,https://www.mountainproject.com/route/107874172/flash-flood,0.6020599913279624
Weeperhorn (V3 3.3 4),Weeperhorn Boulder,38.8928,-108.5122,https://www.mountainproject.com/route/108053191/weeperhorn,0.6020599913279624
Creeping in the Dark (V2 2.8 13),Creep Boulder,40.00292,-105.29501,https://www.mountainproject.com/route/119201161/creeping-in-the-dark,1.1139433523068367
Unknown V2 (V2 3.3 4),Unknown V2 Block,38.91224,-104.85698,https://www.mountainproject.com/route/110795637/unknown-v2,0.6020599913279624
Still Sleeping (V2 3.3 4),Trail and River Boulders,38.84619,-106.12037,https://www.mountainproject.com/route/106408395/still-sleeping,0.6020599913279624
Lisenby Legacy (V4 3.2 5),Ritz Boulder,38.896,-108.5057,https://www.mountainproject.com/route/108771338/lisenby-legacy,0.6989700043360189
Kafka on the Shore (V4-5 3.3 4),Kafka on the Shore Boulder,40.42157,-105.35365,https://www.mountainproject.com/route/113382690/kafka-on-the-shore,0.6020599913279624
No Approach Boulder Problem (V3-4 3.2 5),No Approach Boulder,39.34895,-104.76415,https://www.mountainproject.com/route/107603060/no-approach-boulder-problem,0.6989700043360189
Merotica (V4 3.0 9),Goal Post Boulder,39.11921,-106.70241,https://www.mountainproject.com/route/109194127/merotica,0.9542425094393249
Pro Air (V1 3.2 5),Hill Country Rock,38.89521,-108.50148,https://www.mountainproject.com/route/116979505/pro-air,0.6989700043360189
Hueco Problem (V4 3.2 5),Hueco Boulder,38.8899,-108.5112,https://www.mountainproject.com/route/111450374/hueco-problem,0.6989700043360189
"Slopey Traverse (V2 2.9 11) 
 Overhang (V1-2 2.6 13)",Overhang Boulder,39.04956,-108.61157,https://www.mountainproject.com/route/106143893/slopey-traverse,1.041392685158225
Sculpted By Nature (V2-3 3.2 5),Log Boulder,40.18314,-105.34197,https://www.mountainproject.com/route/114381944/sculpted-by-nature,0.6989700043360189
The Tooth Fairy (V4 2.9 11),Tooth Fairy Boulder,39.50186,-106.37391,https://www.mountainproject.com/route/111928560/the-tooth-fairy,1.041392685158225
Water Groove (V3 R 3.2 6),Water Groove Area (top of Kill Hill),38.50545,-106.95182,https://www.mountainproject.com/route/105757972/water-groove,0.7781512503836436
Cave Route (V2+ 2.4 22),The Bridge aka Cave Rock,40.31752,-105.21282,https://www.mountainproject.com/route/110708987/cave-route,1.3424226808222062
SAG Awards (V2- 2.5 19),Backstage Boulder,38.92905,-108.49072,https://www.mountainproject.com/route/108056712/sag-awards,1.2787536009528289
V1 Crimps (V1+ 3.2 6),Dalla Boulder,37.30653,-107.88384,https://www.mountainproject.com/route/122346941/v1-crimps,0.7781512503836436
Flake Roof (V3 3.2 6),Bear Canyon Bouldering,39.97176,-105.28672,https://www.mountainproject.com/route/107307930/flake-roof,0.7781512503836436
Chiseled Arete (V3 2.8 16),Chiseled Arete Boulder,38.94048,-108.48502,https://www.mountainproject.com/route/107141622/chiseled-arete,1.2041199826559248
Georgetown Arete (G.T.A.) (V3 3.3 3),Curve Block,39.68095,-105.70238,https://www.mountainproject.com/route/107624826/georgetown-arete-gta,0.47712125471966244
Cookie Skillet (V4 3.3 3),Easy C Boulder,37.5509,-106.7816,https://www.mountainproject.com/route/119617253/cookie-skillet,0.47712125471966244
The Fable (V3 3.3 3),The Fable Bloc,40.67323,-105.42775,https://www.mountainproject.com/route/112243735/the-fable,0.47712125471966244
Nose Job (V3 3.3 3),Barbie Boulder,39.98226,-105.29575,https://www.mountainproject.com/route/119683047/nose-job,0.47712125471966244
The Common Front Range Flying Squirrel (V4 3.3 3),Trailside Boulder,39.97464,-105.28746,https://www.mountainproject.com/route/112104715/the-common-front-range-flying-squirrel,0.47712125471966244
Jake's Problem (V1-2 3.3 3),Dream Dome,40.00952,-105.40892,https://www.mountainproject.com/route/108277400/jakes-problem,0.47712125471966244
Warm Up (V1 2.7 16),Warm Up Boulder,39.64688,-105.61563,https://www.mountainproject.com/route/112003416/warm-up,1.2041199826559248
Unwilling (V4 3.3 3),Unwilling Boulder,40.69006,-105.29156,https://www.mountainproject.com/route/112278109/unwilling,0.47712125471966244
Brand New Spankin' Heels (V2 3.3 3),Safety Slab,38.63428,-105.23177,https://www.mountainproject.com/route/114222438/brand-new-spankin-heels,0.47712125471966244
Crackhouse (V4 3.3 3),The Drug Boulder,38.92905,-104.95609,https://www.mountainproject.com/route/118055291/crackhouse,0.47712125471966244
Pockets in Paradise (V3-4 3.3 3),Paradise Boulder,37.34184,-107.98158,https://www.mountainproject.com/route/122481871/pockets-in-paradise,0.47712125471966244
"Black Beard (V3 3.1 7) 
 Sapphires and Sabers (V4 3.3 3)",Treasure Chest,39.11517,-106.69129,https://www.mountainproject.com/route/108306452/black-beard,0.8450980400142568
The Dyno Problem (V3-4 3.3 3),Boulder #2,39.8269,-105.70309,https://www.mountainproject.com/route/119382545/the-dyno-problem,0.47712125471966244
Pockets Away (V3 3.3 3),Pocket Place,39.97604,-105.28117,https://www.mountainproject.com/route/115438736/pockets-away,0.47712125471966244
Right Brain (V3 2.3 23),Huhly Muhly Boulders,39.6294,-105.36018,https://www.mountainproject.com/route/106491215/right-brain,1.3617278360175928
The Arete (V2 2.8 13),The Sanctuary,40.26608,-105.40631,https://www.mountainproject.com/route/106226247/the-arete,1.1139433523068367
"Butternaut (unknown) (V1 3.1 7) 
 Harkonnen Reign (V4 3.3 3)",Butternaut Boulder,37.55631,-108.45527,https://www.mountainproject.com/route/111789455/butternaut-unknown,0.8450980400142568
"Sit Down, Big Roof (V4 2.9 15)",Big Block,40.3181,-105.21345,https://www.mountainproject.com/route/105757105/sit-down-big-roof,1.1760912590556813
"SDS (V4- 2.1 29) 
 The Girlfriend Slot (V1 1.8 31)",Girlfriend Boulder,39.98903,-105.29081,https://www.mountainproject.com/route/105763722/sds,1.462397997898956
Blue Like Jazz (V3-4 3.1 8),Miller Block,38.94706,-108.48006,https://www.mountainproject.com/route/107845825/blue-like-jazz,0.9030899869919435
Warm-up Traverse (V3 3.1 8),The Warm-Up Boulder,39.12574,-106.66965,https://www.mountainproject.com/route/109431220/warm-up-traverse,0.9030899869919435
Sangre De Las Manos (V2 2.6 19),Standalone Boulder,39.35409,-104.76867,https://www.mountainproject.com/route/108508491/sangre-de-las-manos,1.2787536009528289
Bulging Face (V1 2.4 23),Bulging Wall,40.00003,-105.29548,https://www.mountainproject.com/route/107325070/bulging-face,1.3617278360175928
The Prow (V2 2.1 30),Corner Rock,40.02292,-105.29851,https://www.mountainproject.com/route/105924113/the-prow,1.4771212547196624
All Hands on Deck (V4 3.0 11),Battleship Boulder,38.87481,-106.95372,https://www.mountainproject.com/route/106849032/all-hands-on-deck,1.041392685158225
Long Traverse (V1+ 2.9 14),Long Boulder,39.05069,-108.60722,https://www.mountainproject.com/route/106055097/long-traverse,1.146128035678238
Worm Up aka  My First Highball (V0 2.3 25),Mars Boulder,40.32215,-105.21319,https://www.mountainproject.com/route/105756214/worm-up-aka-my-first-highball,1.3979400086720377
Outside the Wall (V4 2.9 13),South Boulder,38.893,-108.5108,https://www.mountainproject.com/route/107460159/outside-the-wall,1.1139433523068367
Authenticity (V2 3.1 9),Outside The Caves,39.65057,-105.18697,https://www.mountainproject.com/route/108125875/authenticity,0.9542425094393249
Caradhras (V4-5 3.5 2),Snowdrift Boulder,39.79954,-105.88543,https://www.mountainproject.com/route/123333538/caradhras,0.3010299956639812
Maybe Just a Slab (5.10b V1-2 3.5 2),Teri's Slab,38.94274,-108.48393,https://www.mountainproject.com/route/107830593/maybe-just-a-slab,0.3010299956639812
Sage (V3-4 3.5 2),Bulge Boulder,39.97974,-105.28567,https://www.mountainproject.com/route/105763569/sage,0.3010299956639812
Creamsicle on a Cool Day (V4 3.5 2),Crossedge Boulder,39.0496,-108.61178,https://www.mountainproject.com/route/108798703/creamsicle-on-a-cool-day,0.3010299956639812
Milligan's Traverse (V4 3.5 2),Milligan's Traverse Boulder,39.16333,-105.21643,https://www.mountainproject.com/route/111697788/milligans-traverse,0.3010299956639812
Thundering Silence (V3 3.5 2),Incognito Boulder,38.89907,-108.50185,https://www.mountainproject.com/route/111838311/thundering-silence,0.3010299956639812
"Grab These Huge Jugs (V1+ 3.5 2) 
 Unicorn (V4 3.5 2)",Nomad's Land,38.87608,-108.50106,https://www.mountainproject.com/route/109225821/grab-these-huge-jugs,0.3010299956639812
Crossing the Pretend (V4 3.5 2),Waldo Rock,38.88944,-108.51587,https://www.mountainproject.com/route/109573489/crossing-the-pretend,0.3010299956639812
Rampart Rebel (V4 3.5 2),Renegade Boulder,39.26571,-105.11858,https://www.mountainproject.com/route/112011341/rampart-rebel,0.3010299956639812
"Paddle Foot (V2 3.5 2) 
 Pressure Drop (V4-5 3.3 3)",Accordion Boulder,39.91596,-105.38389,https://www.mountainproject.com/route/108560648/paddle-foot,0.3010299956639812
Bet Your Bippy (V4 3.5 2),Warm Up Boulder,38.97385,-108.46282,https://www.mountainproject.com/route/114056767/bet-your-bippy,0.3010299956639812
No Balls At All (V1 3.5 2),Fourth Flatiron,39.983,-105.2936,https://www.mountainproject.com/route/105762717/no-balls-at-all,0.3010299956639812
Rowdy Death Stare (aka Route 26) (V4 3.5 2),Boulder D,38.57787,-107.7168,https://www.mountainproject.com/route/113078901/rowdy-death-stare-aka-route-26,0.3010299956639812
"Knubbin' (V2 3.5 2) 
 Orangutan Arms (V2 3.5 2) 
 Spyro (V0 3.5 2) 
 Horny (V1 3.5 2)",Spyro Boulder,39.00714,-108.60827,https://www.mountainproject.com/route/119078499/knubbin,0.3010299956639812
4 Better or 4 Worse (V4-5 3.5 2),The Pharcyde,37.5756,-106.32993,https://www.mountainproject.com/route/107929583/4-better-or-4-worse,0.3010299956639812
"Viral Spillover (V3-4 3.5 2) 
 Not Dead Yet (V4 3.5 2)",Social Distancing Boulder,38.63976,-105.24965,https://www.mountainproject.com/route/118697411/viral-spillover,0.3010299956639812
Fresh Prince Traverse (V1- 3.5 2),Superfresh Boulder,39.96541,-105.28619,https://www.mountainproject.com/route/113399509/fresh-prince-traverse,0.3010299956639812
Milk Chocolate (V3 3.5 2),Chocolate Slab,40.53055,-105.15748,https://www.mountainproject.com/route/116149490/milk-chocolate,0.3010299956639812
Tea Room Traverse (V3-4 3.5 2),Andrews,40.00306,-105.26217,https://www.mountainproject.com/route/121027144/tea-room-traverse,0.3010299956639812
Loafty (V3 3.5 2),Captain Boulders,39.73665,-105.31566,https://www.mountainproject.com/route/118599680/loafty,0.3010299956639812
The Jug (V4 3.5 2),Jug Boulder,39.57668,-107.2203,https://www.mountainproject.com/route/111687914/the-jug,0.3010299956639812
Spicy Tuna (V4 3.5 2),Grandmaster Boulder,38.9166,-108.4947,https://www.mountainproject.com/route/120369295/spicy-tuna,0.3010299956639812
"Aspen (V1+ 3.5 2) 
 The Monolith (5.10+ V2 PG13 3.5 2)",Talus Field,38.92951,-104.95661,https://www.mountainproject.com/route/118046136/aspen,0.3010299956639812
Slightly Floating (V4 3.5 2),Slightly Floating Boulder,37.56019,-108.15212,https://www.mountainproject.com/route/123185354/slightly-floating,0.3010299956639812
The Underground Railroad (V4 PG13 3.5 2),Freedom Boulder,40.006,-105.4058,https://www.mountainproject.com/route/112289658/the-underground-railroad,0.3010299956639812
Daryl's Softest Birthday (V1 3.5 2),Main Area,38.77464,-104.90041,https://www.mountainproject.com/route/118896948/daryls-softest-birthday,0.3010299956639812
Cracks in the Nut (V0 3.5 2),Wallnuts,40.56835,-105.08433,https://www.mountainproject.com/route/122151790/cracks-in-the-nut,0.3010299956639812
Up Above It (V4-5 3.5 2),Piedra River -  Lower West,37.4197,-107.1968,https://www.mountainproject.com/route/113254590/up-above-it,0.3010299956639812
Dory Named Desire (V4+ 3.5 2),East Side,39.1492,-108.99488,https://www.mountainproject.com/route/119895976/dory-named-desire,0.3010299956639812
"Caveman Mullet Direct (V2-3 3.5 2) 
 Caveman Mullet (V3 3.3 3)",Caveman Boulder,39.57021,-106.11731,https://www.mountainproject.com/route/119014578/caveman-mullet-direct,0.3010299956639812
"V2 (V2 3.5 2) 
 High Exposure (V0 3.2 5)",Engineering Center,40.00726,-105.26267,https://www.mountainproject.com/route/113942440/v2,0.3010299956639812
Winner Takes Some (V2 PG13 3.5 2),NE sector,40.57514,-105.08304,https://www.mountainproject.com/route/121612782/winner-takes-some,0.3010299956639812
"Split Decision (5.10d V1-2 3.5 2) 
 The Possum Cookbook (5.8 V0 3.5 2) 
 Smoke a Fatty (5.10b V2 3.0 5)",Twin Splitters Bouldering Area,39.37837,-105.26025,https://www.mountainproject.com/route/119842225/split-decision,0.3010299956639812
Before Us (V3 3.5 2),The Keep,39.63152,-105.34221,https://www.mountainproject.com/route/121504853/before-us,0.3010299956639812
"Seams High (V2 X 3.5 2) 
 The Morrison Traverse (V4+ R 3.1 7)",The Lobby,39.65282,-105.18662,https://www.mountainproject.com/route/113785457/seams-high,0.3010299956639812
Witness the Thiccness (5.11- V1-2 4.0 2),Central Bouldering Area,39.37301,-105.26034,https://www.mountainproject.com/route/119842359/witness-the-thiccness,0.3010299956639812
Bare Bones (V0 2.8 17),Fossil Boulder,38.93002,-108.49012,https://www.mountainproject.com/route/105942628/bare-bones,1.2304489213782739
"Cracked Lip Traverse (V4 2.3 26) 
 Over The Rainbow (V4-5 3.5 2) 
 Left Arete (V2+ 2.9 8)",Cracked Lip Boulder,39.63333,-105.7093,https://www.mountainproject.com/route/115375640/cracked-lip-traverse,1.414973347970818
Bulge (V2- 2.7 18),Warm-Up Blocks,40.2669,-105.39939,https://www.mountainproject.com/route/106226243/bulge,1.255272505103306
"Freaking Out the Neighborhood (5.11d V3 3.5 2) 
 Let 'er Buck (5.11 V3 3.2 6)",The Nub Boulder,39.33351,-105.26996,https://www.mountainproject.com/route/119850639/freaking-out-the-neighborhood,0.3010299956639812
Gunslinger (V3 2.9 14),Gunslinger Rock,38.9168,-108.495,https://www.mountainproject.com/route/107287294/gunslinger,1.146128035678238
"Unknown V4 (V4 2.6 21) 
 Unknown (Compression Northeast) (V3- 2.5 21) 
 Unknown Low Start AKA The Batcave (V3 3.3 3) 
 Unknown Variation of V4 on West Overhang (V4 2.9 10) 
 The Prow (Stand) (V0+ 2.6 15) 
 Get Your Training Wheels (V0 2.5 19) 
 Swiss Cheese (V4 2.5 15)",Mongoose Block,38.87395,-104.87793,https://www.mountainproject.com/route/106351212/unknown-v4,1.3222192947339193
Aphasia (V4 3.5 2),The Flex Dungeon,39.71804,-105.20131,https://www.mountainproject.com/route/121320671/aphasia,0.3010299956639812
Out of Doors (V4 3.4 8),Western Rust Boulder,38.9015,-108.4997,https://www.mountainproject.com/route/107578488/out-of-doors,0.9030899869919435
A Bit of Eden (V3 PG13 3.3 6),Tree of Life Boulder,38.90183,-108.50379,https://www.mountainproject.com/route/107515644/a-bit-of-eden,0.7781512503836436
"Exposed In Darkness (V4-5 X 3.3 6) 
 Barbarian (V2-3 3.0 5)",The Subterranean Wall (A.K.A.) The Dragon's Den,39.62381,-105.34952,https://www.mountainproject.com/route/106438726/exposed-in-darkness,0.7781512503836436
Microchips (V3 3.3 6),Microchips Boulder,39.07739,-104.91889,https://www.mountainproject.com/route/116980187/microchips,0.7781512503836436
Ever Wandering (V3- 3.4 5),Foundation Rock,38.8961,-108.5078,https://www.mountainproject.com/route/107896736/ever-wandering,0.6989700043360189
Deep Air (V3 3.4 5),Giver Boulder,38.89357,-108.51155,https://www.mountainproject.com/route/111039616/deep-air,0.6989700043360189
Draconian Binger (V4 3.3 8),Tempest Rock,38.8911,-108.5036,https://www.mountainproject.com/route/108003265/draconian-binger,0.9030899869919435
Star Bucking (V3 3.1 12),Declassified Boulder,38.9119,-108.4941,https://www.mountainproject.com/route/108304934/star-bucking,1.0791812460476249
Tom's White Fence (V4+ 3.1 12),Crazy Diamond Boulder,38.91631,-108.49495,https://www.mountainproject.com/route/107289132/toms-white-fence,1.0791812460476249
Center Route (V0 2.9 15),South Shelf Block,40.02213,-105.29816,https://www.mountainproject.com/route/105762732/center-route,1.1760912590556813
"A Classy Dyno (V3 2.7 19) 
 Central Left (V1 2.5 18)",Classy Wall,40.0229,-105.29852,https://www.mountainproject.com/route/106895138/a-classy-dyno,1.2787536009528289
Flatanger (V4-5 3.5 4),Flatanger Boulder,40.3541,-105.52329,https://www.mountainproject.com/route/108219239/flatanger,0.6020599913279624
"Arnie Direct (V4 3.5 4) 
 Arnie Left (V3 3.5 2)",Blockage Boulder,39.2935,-105.65405,https://www.mountainproject.com/route/111064263/arnie-direct,0.6020599913279624
"Menudo on We (V2+ 3.5 4) 
 Out and Back (V2- 2.8 17)",Dynamite Cliff Band,39.05029,-108.60836,https://www.mountainproject.com/route/106522318/menudo-on-we,0.6020599913279624
Mr. Harry (V4 3.5 4),Mace Boulder,40.70804,-105.74453,https://www.mountainproject.com/route/111050210/mr-harry,0.6020599913279624
Phaedra (V2 PG13 3.5 4),Fellowship Boulder,40.34431,-105.57505,https://www.mountainproject.com/route/108986800/phaedra,0.6020599913279624
Aqualad (V3 3.2 5),Whirlpool Rock,39.12042,-106.70159,https://www.mountainproject.com/route/112069555/aqualad,0.6989700043360189
High Voltage (V2 3.5 4),Old Main,40.00921,-105.27333,https://www.mountainproject.com/route/108888611/high-voltage,0.6020599913279624
"Cave Man Crawl (V1 2.3 28) 
 Cave Man Deep Crawl (V2+ 3.0 5)",Entrance Overhang,40.31715,-105.21257,https://www.mountainproject.com/route/106062386/cave-man-crawl,1.4471580313422192
Arete Crack (V2 2.6 25),Sanitas Proper,40.02212,-105.29818,https://www.mountainproject.com/route/106470166/arete-crack,1.3979400086720377
North Seam (V3 3.1 13),Pocket Wall,40.32032,-105.2139,https://www.mountainproject.com/route/105756229/north-seam,1.1139433523068367
"Sex Panther (V3-4 3.1 13) 
 Big Slick (V4-5 3.5 4) 
 Hello Kitty (V4-5 3.5 2) 
 Colterschmidt (V4 PG13 3.0 5)",Cat Slab Boulders,39.74253,-105.4042,https://www.mountainproject.com/route/108234835/sex-panther,1.1139433523068367
Pig Nose (V3 2.7 24),Center Ring Wall,39.93522,-105.27771,https://www.mountainproject.com/route/107909134/pig-nose,1.380211241711606
"Warmup Layback (V1 2.5 26) 
 Shady Arete (V3 2.5 24) 
 Pinchy Warmup (V3 2.6 17)",Warm-Up Boulder,40.56573,-105.18782,https://www.mountainproject.com/route/107921555/warmup-layback,1.414973347970818
"The Ramp (V1 PG13 3.4 8) 
 Red Streak (V1 PG13 2.8 17)",The Jug,39.99939,-105.29477,https://www.mountainproject.com/route/108739632/the-ramp,0.9030899869919435
Sunshine (V3 3.4 7),Sunshine Boulder,40.5452,-105.14896,https://www.mountainproject.com/route/112803935/sunshine,0.8450980400142568
Southampton Dock (V3 2.9 18),West Boulder,38.8932,-108.5112,https://www.mountainproject.com/route/107460166/southampton-dock,1.255272505103306
Ghost of Unaweep Past (V4 2.9 18),Ghost Block,38.8933,-108.503,https://www.mountainproject.com/route/108113324/ghost-of-unaweep-past,1.255272505103306
Burn Out (V4 2.7 23),Hobo Cave,40.00114,-105.29244,https://www.mountainproject.com/route/117287542/burn-out,1.3617278360175928
Fight The Sky (V4 3.5 6),House of Ill Repute Boulder,38.92546,-108.49544,https://www.mountainproject.com/route/110299408/fight-the-sky,0.7781512503836436
Face Problem (V3 3.4 7),Cob Rock,40.0005,-105.3895,https://www.mountainproject.com/route/106830679/face-problem,0.8450980400142568
Warm Up V3 (V2 2.8 20),Bushpilot Warm Up Boulder,40.30455,-105.65983,https://www.mountainproject.com/route/109380035/warm-up-v3,1.3010299956639813
"Gravity's Rainbow (V4 3.6 7) 
 Broken Ankle (V1+ 3.2 6)",The Second Boulder,37.92836,-107.7739,https://www.mountainproject.com/route/113197416/gravitys-rainbow,0.8450980400142568
Flaky Hooker (V1+ 2.7 23),Crayola Rock,40.31897,-105.21384,https://www.mountainproject.com/route/108248659/flaky-hooker,1.3617278360175928
Rebel Forces (V4 3.1 14),The Rebel Boulder,40.19286,-105.32967,https://www.mountainproject.com/route/109750100/rebel-forces,1.146128035678238
The Cleric (V4-5 3.5 6),Corridor Area,39.94932,-105.34998,https://www.mountainproject.com/route/113343504/the-cleric,0.7781512503836436
"Left Scoop (V4 2.7 22) 
 Right Scoop (5.10+ V1 2.8 13)",Waves Wall,39.73681,-105.41848,https://www.mountainproject.com/route/107041934/left-scoop,1.3424226808222062
"Spike Mantel (V2 2.1 36) 
 Cocaine Corner (submitted as Spike Arete) (V2 2.8 19)",Spike Rock,39.65318,-105.18702,https://www.mountainproject.com/route/105756004/spike-mantel,1.5563025007672873
Cyclops (V3 PG13 3.7 3),Hole In One Boulder  (aka Cyclops),38.91942,-108.49389,https://www.mountainproject.com/route/106593079/cyclops,0.47712125471966244
Razor Edge (V3 3.7 9),Throne Boulder,38.94564,-108.48012,https://www.mountainproject.com/route/107874040/razor-edge,0.9542425094393249
LDY Overhang (V4-5 3.7 3),The LDY Boulder Proper,39.03469,-108.60584,https://www.mountainproject.com/route/108138240/ldy-overhang,0.47712125471966244
Constant Sorrow (V4 PG13 3.7 3),Chalk Creek Boulder aka Boulder of Sorrow,38.71603,-106.23483,https://www.mountainproject.com/route/105933257/constant-sorrow,0.47712125471966244
Snow Shoes (V4 PG13 3.7 3),Urban Adventure Boulder,39.35848,-104.76488,https://www.mountainproject.com/route/106835134/snow-shoes,0.47712125471966244
"Rough Hugs (V4+ 3.1 14) 
 Icebreaker Arete (V4 3.5 2)",Duncan's Ridge,40.53352,-105.14488,https://www.mountainproject.com/route/114201491/rough-hugs,1.146128035678238
"East Face Crimps (V3 2.8 21) 
 South Face (V3 2.7 16)",The Boulder (aka Fang Boulder),38.87395,-104.87808,https://www.mountainproject.com/route/106273997/east-face-crimps,1.3222192947339193
The Throne (V3 3.7 3),Widowmakers,40.67813,-105.41105,https://www.mountainproject.com/route/111672300/the-throne,0.47712125471966244
"Creme Fraiche Traverse (V2 3.7 3) 
 The Example (V1+ 3.3 3)",Creme Fraiche Boulder,40.30419,-105.67015,https://www.mountainproject.com/route/109322903/creme-fraiche-traverse,0.47712125471966244
Post War Dream (V2 2.4 29),Main Boulder,38.8931,-108.5111,https://www.mountainproject.com/route/107460185/post-war-dream,1.462397997898956
"Unnamed (V2 2.8 21) 
 Pavol 5000 (V4-5 4.0 2)",Long Boulder,39.75053,-105.24824,https://www.mountainproject.com/route/121744415/unnamed,1.3222192947339193
